objID,specobjID,z,zErr,petroMag_u,petroMagErr_u,extinction_u,petroMag_g,petroMagErr_g,extinction_g,petroMag_r,petroMagErr_r,extinction_r,petroMag_i,petroMagErr_i,extinction_i,petroMag_z,petroMagErr_z,extinction_z
587730845817176424,278041386916249600,0.099285,0,20.066828,0.213843,0.225745,18.309366,0.021017,0.166101,17.631929,0.014564,0.12047,17.290426,0.017109,0.091349,16.983913,0.047754,0.064767
587730845817176474,278041386874306560,0.060825,0,19.088869,0.20211,0.224758,18.11371,0.0396,0.165375,17.59321,0.030641,0.119944,17.254639,0.039432,0.09095,16.994625,0.110837,0.064484
587730845817176542,278041386903666688,0.060513,0,19.33497,0.161294,0.231079,17.747026,0.020575,0.170026,16.861721,0.012551,0.123317,16.495876,0.013527,0.093507,16.186853,0.034343,0.066298
587730845817307489,278041386693951488,0.06068,0,18.891916,0.128329,0.250373,17.428358,0.017237,0.184222,16.568932,0.010644,0.133613,16.19507,0.011919,0.101315,15.952911,0.033109,0.071833
587730845817307586,278041386740088832,0.223446,0,21.202599,0.901644,0.243107,18.785807,0.047894,0.178875,17.32255,0.021497,0.129735,16.753498,0.020266,0.098374,16.45764,0.045913,0.069749
587730845817373120,278322849951776768,0.144735,0,19.552794,0.114778,0.262129,18.338446,0.019628,0.192872,17.459761,0.012552,0.139887,16.953844,0.013131,0.106072,16.648769,0.030772,0.075206
587730845817438391,278322849985331200,0.264711,0,16.262905,0.280763,0.261539,18.748108,0.13731,0.192438,17.907839,0.098849,0.139572,17.359684,0.118286,0.105833,16.24802,0.209858,0.075037
587730845817438538,278322849972748288,0.223442,0,21.044455,0.595717,0.262081,18.782282,0.043775,0.192837,17.443041,0.040299,0.139861,16.871368,0.033404,0.106053,16.548672,0.045041,0.075193
587730845817504140,278322849960165376,0.060459,0,19.256521,0.141022,0.262625,18.065702,0.02292,0.193237,17.591578,0.018631,0.140151,17.259094,0.022995,0.106273,17.165075,0.080081,0.075349
587730845817504193,278322849825947648,0.030481,0,16.867577,0.055968,0.266306,15.015996,0.006024247,0.195945,14.273549,0.005289368,0.142116,13.885276,0.0057548,0.107762,13.760808,0.014642,0.076405
587730845817504260,278322849767227392,0.028971,0,17.513517,0.031031,0.287668,16.375599,0.005532565,0.211664,15.847176,0.00427432,0.153516,15.57898,0.005438132,0.116407,15.354861,0.016358,0.082534
587730845817504263,278322849817559040,0.02968,0,17.441069,0.047453,0.299473,15.875289,0.006308014,0.220349,15.016216,0.005744898,0.159816,14.567876,0.004917079,0.121183,14.230355,0.009051225,0.08592
587730845817569859,278322849804976128,0.275755,0,21.030804,0.662741,0.296844,19.56846,0.084702,0.218415,17.964514,0.027772,0.158413,17.360062,0.027899,0.120119,17.382591,0.097424,0.085166
587730845817700742,278322849607843840,0.08596,0,18.897804,0.121431,0.282694,18.224369,0.02952,0.208004,17.517691,0.019768,0.150862,17.150484,0.023504,0.114394,16.931164,0.070375,0.081107
587730845817766130,278322849502986240,0.136136,0,19.917198,0.208668,0.294179,18.040861,0.018508,0.216454,16.927465,0.010436,0.156991,16.47393,0.010268,0.119041,16.129961,0.025335,0.084402
587730845817766143,278322849440071680,0.065404,0,18.268681,0.108676,0.301299,16.801926,0.013446,0.221693,16.05018,0.007536519,0.16079,15.710526,0.010913,0.121922,15.491441,0.033047,0.086444
587730845817766449,278322849167441920,0.050818,0,20.193417,0.621373,0.305868,18.244701,0.042183,0.225055,17.795767,0.081785,0.163229,17.41386,0.042692,0.123771,17.456299,0.170775,0.087755
587730845817831687,278322849150664704,0.135586,0,21.340092,0.826467,0.360327,18.901264,0.042748,0.265125,17.729959,0.019971,0.192291,17.252504,0.022124,0.145808,17.00239,0.062011,0.10338
587730845817831706,278322849121304576,0.102167,0,20.160303,0.277536,0.267289,18.340864,0.025267,0.196668,17.319292,0.012831,0.14264,16.887106,0.014203,0.10816,16.568453,0.040242,0.076687
587730845817831793,278322849142276096,0.136993,0,21.002874,0.523055,0.30542,18.77833,0.058669,0.224725,17.85486,0.044955,0.16299,17.434626,0.038662,0.12359,17.252312,0.068967,0.087627
587730845817897388,278322848999669760,0.118786,0,19.809071,0.234822,0.289855,17.811718,0.025827,0.213273,16.772501,0.019733,0.154683,16.305922,0.021026,0.117292,16.035797,0.02956,0.083161
587730845817962926,278322848966115328,0.051401,0,18.642822,0.081245,0.277219,17.308731,0.013713,0.203975,16.622818,0.011262,0.14794,16.259886,0.012362,0.112178,16.076117,0.031027,0.079536
587730845817963047,278322848995475456,0.12043,0,19.47213,0.182609,0.322157,18.407499,0.033208,0.23704,17.754948,0.023479,0.171921,17.400848,0.028632,0.130363,17.079279,0.080968,0.092429
587730845818028417,278322848785760256,0.145579,0,20.711191,0.373049,0.282162,18.623873,0.027055,0.207612,17.57618,0.013883,0.150578,17.10799,0.014699,0.114179,16.823513,0.042735,0.080954
587730845818028497,278604101489524736,0.049932,0,19.119612,0.109499,0.269595,17.885736,0.017611,0.198365,17.385187,0.014646,0.143871,17.130312,0.018798,0.109093,16.982201,0.061999,0.077348
587730845818093980,278604101514690560,0.087765,0,18.48868,0.090522,0.249294,17.323072,0.015699,0.183428,16.656363,0.011191,0.133037,16.260118,0.013375,0.100878,16.070663,0.039789,0.071524
587730845818224982,278604101359501312,0.103092,0,19.427959,0.140647,0.272445,17.86219,0.02055,0.200463,17.046803,0.017459,0.145392,16.610012,0.019058,0.110247,16.305429,0.033474,0.078166
587730845818225058,278604101330141184,0.122132,0,20.28157,0.199511,0.291652,18.590343,0.021087,0.214595,17.633671,0.011622,0.155642,17.215193,0.013259,0.118019,16.905897,0.036788,0.083677
587730845818225133,278604101351112704,0.169838,0,18.971243,0.115145,0.300817,17.736256,0.01832,0.221338,16.857153,0.009623087,0.160533,16.435371,0.012299,0.121727,16.21974,0.037539,0.086306
587730845818225255,278604101367889920,0.180951,0,19.059031,0.128637,0.265194,17.919134,0.021996,0.195127,17.172697,0.0143,0.141522,16.776417,0.01671,0.107312,16.740629,0.063422,0.076086
587730845818290274,278604101179146240,0.119664,0,20.076883,0.34693,0.299322,18.044283,0.026577,0.220238,17.259857,0.013772,0.159735,16.868402,0.01954,0.121122,16.756332,0.066664,0.085877
587730845818290392,278604101170757632,0.119128,0,20.395494,0.229658,0.265557,18.840029,0.027257,0.195394,17.848879,0.079361,0.141716,17.442585,0.01902,0.107459,17.09053,0.044226,0.07619
587730845818290564,278604101191729152,0.119318,0,19.514791,0.182136,0.259763,17.549423,0.015136,0.191131,16.446075,0.007984849,0.138624,16.010462,0.008595845,0.105114,15.613544,0.020401,0.074527
587730845818290583,278604101229477888,0.120035,0,20.213158,0.215016,0.253133,18.232344,0.03383,0.186253,17.217211,0.03125,0.135086,16.808826,0.028326,0.102432,16.491516,0.035176,0.072625
587730845818356055,278604101174951936,0.184319,0,21.04669,0.350961,0.277385,19.142448,0.030973,0.204097,17.862318,0.016863,0.148028,17.406452,0.015681,0.112245,16.989674,0.034719,0.079583
587730845818356192,278604100847796224,0.182163,0,21.102934,0.406713,0.270592,18.828823,0.029309,0.199099,17.628492,0.015184,0.144403,17.132998,0.015317,0.109497,16.764702,0.033919,0.077634
587730845818421799,278604100868767744,0.237668,0,20.260427,0.403921,0.239538,19.149712,0.067622,0.17625,17.614159,0.024883,0.127831,17.171717,0.024114,0.096931,16.770397,0.060365,0.068725
587730845818487146,278604100675829760,0.064375,0,18.406343,0.087229,0.236198,17.501404,0.019607,0.173792,17.040459,0.012055,0.126049,16.789667,0.021034,0.095579,16.73584,0.07036,0.067767
587730845818552658,278604100663246848,0.095061,0,19.539492,0.105505,0.279103,17.644623,0.015687,0.205361,16.660551,0.013824,0.148945,16.230574,0.013859,0.112941,15.896019,0.018965,0.080076
587730845818552686,278604100671635456,0.094164,0,19.035521,0.08289,0.263732,18.018391,0.019193,0.194051,17.650539,0.014266,0.140742,17.465446,0.027429,0.106721,17.396109,0.066919,0.075666
587730845818552698,278604100688412672,0.095051,0,19.835764,0.121381,0.278981,17.89216,0.013944,0.205271,16.93572,0.010553,0.14888,16.522821,0.011004,0.112891,16.202404,0.018999,0.080041
587730845818552709,278604100667441152,0.240984,0,20.783098,0.450194,0.279853,19.098486,0.049197,0.205913,17.79405,0.02068,0.149346,17.26955,0.021073,0.113244,16.872051,0.052682,0.080292
587730845818683494,278604100487086080,0.083561,0,20.702765,0.28145,0.265591,18.64838,0.021431,0.19542,17.712725,0.011709,0.141735,17.271616,0.012847,0.107473,16.910698,0.033906,0.0762
587730845818683617,278604100495474688,0.119283,0,19.589359,0.1852,0.279374,17.791729,0.019745,0.20556,16.732649,0.014139,0.14909,16.280985,0.01646,0.11305,15.918773,0.027498,0.080154
587730845818683729,278604100512251904,0.060306,0,19.844278,0.278404,0.287421,18.57638,0.038497,0.211482,17.659359,0.023066,0.153384,17.129498,0.02002,0.116307,16.955408,0.063932,0.082463
587730845818683762,278604100503863296,0.083564,0,19.590767,0.173964,0.291213,17.858109,0.030837,0.214272,16.987803,0.027082,0.155408,16.516514,0.025015,0.117841,16.215267,0.034279,0.083551
587730845818683883,278604100554194944,0.182712,0,19.70046,0.189444,0.273542,18.689743,0.037064,0.201269,17.823681,0.020865,0.145977,17.396519,0.023655,0.11069,17.120787,0.067508,0.078481
587730845818683893,278604100537417728,0.090552,0,18.941986,0.123613,0.271488,18.014692,0.026032,0.199758,17.528618,0.017842,0.144881,17.221098,0.026292,0.109859,16.999084,0.080008,0.077891
587730845818749324,278604100529029120,0.118049,0,20.367813,0.227342,0.288906,18.37225,0.020635,0.212574,17.319618,0.014283,0.154177,16.893778,0.014442,0.116908,16.560734,0.027717,0.082889
587730845818749470,278604100482891776,0.28274,0,22.153862,1.817752,0.278075,19.357489,0.071021,0.204605,17.794193,0.027266,0.148396,17.240223,0.027032,0.112524,16.932154,0.059656,0.079781
587730845818749534,278604100348674048,0.0518,0,19.181221,0.188616,0.276468,18.083719,0.032635,0.203423,17.673178,0.028192,0.147539,17.4991,0.041096,0.111874,17.787676,0.199073,0.07932
587730845818814580,278604100340285440,0.134821,0,20.761841,0.333469,0.284027,18.804436,0.028148,0.208985,17.649111,0.014039,0.151573,17.173336,0.017904,0.114933,16.881388,0.03717,0.081489
587730845818945834,278885563438727168,0.137157,0,20.350954,0.398724,0.22603,18.501459,0.035808,0.166311,17.592073,0.020443,0.120623,17.280544,0.024043,0.091465,16.939241,0.064875,0.064849
587730845818945909,278885563451310080,0.137123,0,20.300039,0.295235,0.256721,18.633123,0.033017,0.188893,17.618494,0.019077,0.137001,17.083469,0.016834,0.103884,16.701876,0.042568,0.073655
587730845819011370,278885563413561344,0.137197,0,19.388885,0.127179,0.229501,18.23572,0.03289,0.168865,17.490377,0.017376,0.122475,17.134613,0.016798,0.092869,17.099167,0.058749,0.065845
587730845819011507,278885563283537920,0.146849,0,20.17927,0.227586,0.224182,18.786982,0.042144,0.164951,17.763315,0.042725,0.119636,17.299902,0.040583,0.090717,16.970705,0.048678,0.064319
587730845819011554,278885563258372096,0.137974,0,19.692705,0.212864,0.236186,18.186441,0.025605,0.173784,17.459122,0.016868,0.126042,17.085182,0.020807,0.095574,16.883533,0.061268,0.067763
587730845819011611,278885563270955008,0.107805,0,19.359362,0.159488,0.225833,18.078671,0.023834,0.166166,17.460989,0.016747,0.120517,17.121965,0.020984,0.091384,16.983231,0.068315,0.064793
587730845819076938,278885563291926528,0.078995,0,18.245245,0.092761,0.245332,16.768131,0.0125,0.180513,16.102303,0.008909876,0.130923,15.751522,0.0103,0.099275,15.581147,0.030383,0.070387
587730845819076961,278885562918633472,0.2107,0,20.492329,0.258768,0.246874,18.59586,0.025307,0.181648,17.357965,0.014176,0.131746,16.904758,0.013371,0.099899,16.614344,0.029132,0.07083
587730845819077131,278885562927022080,0.160402,0,19.910519,0.217358,0.249687,18.570436,0.030392,0.183717,17.789289,0.016478,0.133247,17.370216,0.022308,0.101037,17.241669,0.069562,0.071637
587730845819207937,278885562977353728,0.118813,0,20.179094,0.267132,0.262855,18.180441,0.021063,0.193406,17.275028,0.012982,0.140274,16.820686,0.01389,0.106366,16.42762,0.0345,0.075415
587730845819207983,278885562939604992,0.091104,0,19.016768,0.124805,0.270097,17.632708,0.020577,0.198735,16.825777,0.011794,0.144139,16.416277,0.012094,0.109296,16.122684,0.031949,0.077493
587730845819273486,278885562973159424,0.16027,0,20.065519,0.216149,0.245847,18.596104,0.03114,0.180892,17.587023,0.018656,0.131198,17.078815,0.019487,0.099483,16.831083,0.041889,0.070535
587730845819273489,278885562947993600,0.066109,0,17.947647,0.077632,0.247453,16.84786,0.014402,0.182073,16.351025,0.010089,0.132055,16.055252,0.014202,0.100133,16.009872,0.050741,0.070996
587730845819273509,278885562755055616,0.032763,0,18.024525,0.084807,0.240593,16.770746,0.031914,0.177026,16.134415,0.031163,0.128394,15.78832,0.033271,0.097357,15.574175,0.032679,0.069027
587730845819273513,278885562780221440,0.153858,0,19.566696,0.144003,0.24189,18.151886,0.018759,0.17798,17.238249,0.010626,0.129086,16.796856,0.011938,0.097882,16.459501,0.03111,0.0694
587730845819273556,278885562763444224,0.090855,0,21.261816,2.268408,0.237826,17.750401,0.156849,0.17499,17.10383,0.15141,0.126917,16.763321,0.324076,0.096238,17.97547,2.165328,0.068234
587730845819404644,278885562587283456,0.055394,0,18.854973,0.086566,0.228685,17.236454,0.009880537,0.168264,16.431866,0.006089463,0.122039,15.991307,0.006769058,0.092539,15.697754,0.018964,0.065611
587730845819535392,278885562646003712,0.177091,0,19.921801,0.377573,0.256232,18.31772,0.041572,0.188533,16.976917,0.015516,0.13674,16.404762,0.015501,0.103686,16.126833,0.044293,0.073515
587730845819535713,278885562612449280,0.161988,0,20.274324,0.210688,0.252671,18.909235,0.029936,0.185913,17.748428,0.01421,0.13484,17.294113,0.015542,0.102245,16.933453,0.03834,0.072493
587730845819535751,278885562411122688,0.160988,0,20.366659,0.281199,0.237094,18.53923,0.028419,0.174451,17.406345,0.017072,0.126527,16.894375,0.019227,0.095941,16.699032,0.038319,0.068024
587730845819601198,278885562406928384,0.105865,0,19.077225,0.144549,0.248465,17.98785,0.040258,0.182818,17.277897,0.030487,0.132595,16.882463,0.026276,0.100543,16.634558,0.058877,0.071286
587730845819666696,278885562419511296,0.177183,0,19.672121,0.151841,0.233778,18.304089,0.021307,0.172012,17.386837,0.011965,0.124757,16.972496,0.013351,0.0946,16.737116,0.039341,0.067072
587730845819666718,278885562423705600,0.105826,0,19.136494,0.135981,0.237801,18.146118,0.026743,0.174972,17.757597,0.022943,0.126904,17.517763,0.031952,0.096227,17.633589,0.130941,0.068226
587730846080435294,276352160063553536,0.081029,0,18.983646,0.074611,0.583006,17.774847,0.013686,0.42897,17.168905,0.01228,0.311125,16.781319,0.012929,0.235917,16.577358,0.031076,0.167268
587730846348935552,276352159929335808,0.119352,0,20.315996,0.463994,0.514605,18.549297,0.030962,0.378641,17.605297,0.019886,0.274622,17.066946,0.026677,0.208238,17.005617,0.068084,0.147643
587730846348936140,276352159920947200,0.093768,0,19.240793,0.133475,0.549108,18.462898,0.021891,0.404028,17.709486,0.014511,0.293035,17.304619,0.016499,0.2222,17.16511,0.060305,0.157542
587730846349001852,276352159795118080,0.056014,0,19.957426,0.178917,0.389635,18.396488,0.015291,0.28669,17.584999,0.011186,0.207931,17.179077,0.010991,0.157668,16.929207,0.035286,0.111789
587730846349066278,276352159614763008,0.116548,0,19.020065,0.121066,0.389852,18.06567,0.018003,0.286849,17.676811,0.019483,0.208047,17.462429,0.02246,0.157756,17.503799,0.09377,0.111851
587730846349067435,276352159707037696,0.136736,0,19.449556,0.166628,0.419339,18.230335,0.026885,0.308546,17.561974,0.016281,0.223783,17.227081,0.016532,0.169688,17.05937,0.057162,0.120311
587730846349263765,276352159329550336,0.056433,0,18.850975,0.162223,0.306533,17.374836,0.016629,0.225544,16.855061,0.01578,0.163584,16.516167,0.021758,0.124041,16.439743,0.056451,0.087946
587730846349394683,276352159245664256,0.143174,0,20.187361,0.247356,0.300251,18.785543,0.02335,0.220922,17.861469,0.015185,0.160231,17.397024,0.014846,0.121498,17.116882,0.04619,0.086144
587730846349460976,276633768213610496,0.187092,0,20.512579,0.490813,0.307432,18.913157,0.038187,0.226206,17.889687,0.022582,0.164063,17.424192,0.021323,0.124404,17.195787,0.073284,0.088204
587730846349656866,276352158960451584,0.26096,0,21.29937,0.718417,0.342028,19.64216,0.054862,0.251661,18.062082,0.025258,0.182525,17.510708,0.021661,0.138403,17.069298,0.047611,0.09813
587730846349722317,276352158893342720,0.129558,0,20.176426,0.295528,0.363729,18.282696,0.020837,0.267629,17.188562,0.01594,0.194107,16.74188,0.015008,0.147185,16.27907,0.030687,0.104356
587730846349722780,276352158767513600,0.21571,0,21.664499,0.883719,0.416493,19.372948,0.039787,0.306452,17.933916,0.018154,0.222264,17.346516,0.016189,0.168536,17.031696,0.038894,0.119494
587730846349787909,276633767987118080,0.164117,0,20.167217,0.349374,0.450634,18.585672,0.027936,0.331572,17.559755,0.016851,0.240484,17.106106,0.01554,0.182351,16.704535,0.043822,0.129289
587730846349853284,276633767731265536,0.081333,0,20.007864,0.211911,0.495909,18.509336,0.020093,0.364885,17.676702,0.018807,0.264645,17.320585,0.027466,0.200672,16.955339,0.040202,0.142279
587730846349918265,276633767865483264,0.057718,0,17.89365,0.105071,0.451669,16.20026,0.010209,0.332334,15.381999,0.006787394,0.241036,14.92662,0.006818687,0.18277,14.597687,0.015642,0.129586
587730846349919311,276633767626407936,0.263271,0,21.087168,0.621051,0.439759,19.548138,0.05155,0.323571,18.038084,0.020955,0.23468,17.509449,0.017867,0.177951,17.100103,0.04841,0.12617
587730846349984405,276633767718682624,0.217599,0,20.604139,0.606155,0.485935,19.022638,0.047521,0.357546,17.578192,0.021527,0.259322,17.042324,0.02116,0.196636,16.611925,0.047935,0.139418
587730846349984471,276633767475412992,0.098471,0,20.229612,0.25728,0.458006,18.720451,0.035439,0.336996,17.894255,0.026594,0.244418,17.457214,0.023451,0.185335,17.143635,0.045974,0.131405
587730846349984478,276633767706099712,0.106465,0,19.080276,0.347203,0.477675,18.008221,0.028838,0.351469,16.913902,0.031351,0.254914,16.363722,0.027727,0.193294,15.997884,0.057799,0.137048
587730846350050104,276633767366361088,0.106403,0,20.127678,0.19287,0.363839,18.530682,0.018214,0.267709,17.589443,0.016435,0.194165,17.198757,0.015696,0.14723,16.80341,0.029219,0.104388
